Name,DT Name,DT Notation
12n_504,12n_504,[4; 10; -16; -22; 12; 2; -18; -20; -8; -24; -6; -14]
12n_505,12n_505,[4; 10; 16; -22; 12; 2; 18; 20; 8; 24; -6; 14]
12n_506,12n_506,[4; 10; -16; -22; -18; 2; -6; -20; -12; -24; -14; -8]
12n_507,12n_507,[4; 10; -16; -22; -18; 2; -8; -20; -12; -24; -6; -14]
12n_508,12n_508,[4; 10; -18; 12; 2; 16; 20; 8; -24; 22; 14; -6]
12n_509,12n_509,[4; 10; -18; 12; 16; 2; -22; 8; -24; -6; -14; -20]
12n_510,12n_510,[4; 10; 18; -12; -16; 2; -22; -8; 24; 6; -14; -20]
12n_511,12n_511,[4; 10; 18; 14; 2; 16; -22; 8; 24; 6; -12; -20]
12n_512,12n_512,[4; 10; -18; -14; 2; -20; -6; -22; -8; -24; -16; -12]
12n_513,12n_513,[4; 10; 18; 14; 2; 20; 6; -22; 8; 24; -16; 12]
12n_514,12n_514,[4; 10; -18; -14; 2; -20; -8; -22; -6; -24; -12; -16]
12n_515,12n_515,[4; 10; 18; 14; 2; -20; 8; 22; 6; 24; -12; 16]
12n_516,12n_516,[4; 10; 18; 14; 2; 20; 8; -22; 6; 24; 12; -16]
12n_517,12n_517,[4; 10; 18; 14; 2; -22; 8; 20; 24; 6; -12; 16]
12n_518,12n_518,[4; 10; -18; -14; 2; 22; -16; -8; -20; -6; 24; 12]
12n_519,12n_519,[4; 10; -18; -14; -16; 2; 20; -8; -24; 22; 12; -6]
12n_520,12n_520,[4; 10; -18; -14; 16; 2; -22; 20; 12; -24; 8; -6]
12n_521,12n_521,[4; 10; 18; -14; -16; 2; -22; -20; -12; 24; -8; -6]
12n_522,12n_522,[4; 10; -18; -16; 2; -20; -22; -8; -6; -24; -12; -14]
12n_523,12n_523,[4; 10; -18; -16; 2; -20; -22; -8; -6; -24; -14; -12]
12n_524,12n_524,[4; 10; -18; 16; 14; 2; 20; 8; -24; 22; 12; -6]
12n_525,12n_525,[4; 10; -18; -16; 14; 2; 20; 24; -6; 22; 12; 8]
12n_526,12n_526,[4; 10; -18; -20; 2; -22; -8; -6; -24; -14; -12; -16]
12n_527,12n_527,[4; 10; 18; -22; -16; 2; -8; -20; -12; 24; -14; -6]
12n_528,12n_528,[4; 10; -18; -24; -14; 2; -22; -8; -20; -6; -12; -16]
12n_529,12n_529,[4; 10; 18; 24; 14; 2; -22; 8; 20; 6; -12; 16]
12n_530,12n_530,[4; 10; -20; -12; -16; 2; -22; -24; -8; -14; -6; -18]
12n_531,12n_531,[4; 10; 20; 14; 2; -18; 8; 22; -12; 24; 6; 16]
12n_532,12n_532,[4; 10; -20; -14; -16; 2; -18; -24; -22; -6; -12; -8]
12n_533,12n_533,[4; 10; -20; -16; 2; -18; -8; -22; -12; -24; -14; -6]
12n_534,12n_534,[4; 10; -20; -16; -14; 2; -18; -24; -22; -12; -6; -8]
12n_535,12n_535,[4; 10; -20; 16; 14; 2; -18; 24; 22; -12; -6; 8]
12n_536,12n_536,[4; 10; 20; -16; -14; 2; 18; -24; -22; 12; 6; -8]
12n_537,12n_537,[4; 10; -20; -18; -16; 2; -6; -24; -22; -14; -12; -8]
12n_538,12n_538,[4; 10; -20; -22; 2; -18; -8; -6; -12; -24; -14; -16]
12n_539,12n_539,[4; 10; 20; 22; 2; -18; 8; 6; -12; 24; 14; 16]
12n_540,12n_540,[4; 10; -20; -22; -14; 2; -18; -24; -6; -12; -16; -8]
12n_541,12n_541,[4; 10; -20; -22; -14; 2; -18; -24; -8; -12; -6; -16]
12n_542,12n_542,[4; 10; 20; -24; -14; 2; 18; -8; -22; 12; 6; -16]
12n_543,12n_543,[4; 10; -22; -14; 2; -18; -8; -20; -24; -12; -6; -16]
12n_544,12n_544,[4; 10; -22; -14; 2; 18; -8; -20; 24; 12; -6; 16]
12n_545,12n_545,[4; 10; 22; 14; 2; -18; 8; 20; 24; -12; 6; 16]
12n_546,12n_546,[4; 10; -22; -18; -14; 2; -20; -24; -6; -8; -12; -16]
12n_547,12n_547,[4; 10; -22; -18; -14; 2; -20; -24; -8; -6; -12; -16]
12n_548,12n_548,[4; 10; -22; -20; 2; -18; -8; -6; -24; -12; -14; -16]
12n_549,12n_549,[4; 12; 14; -16; -18; 2; 10; -20; -22; -24; -6; -8]
12n_550,12n_550,[4; 12; 14; 18; 16; -20; 2; 24; 8; -22; -10; 6]
12n_551,12n_551,[4; 12; 14; 18; -16; 20; 2; 24; -22; 6; 10; -8]
12n_552,12n_552,[4; 12; 14; -18; 24; -20; 2; 8; 22; -6; -10; 16]
12n_553,12n_553,[4; 12; -16; -14; -18; -22; 2; -6; -20; -8; -24; -10]
12n_554,12n_554,[4; 12; -16; -14; -18; 22; 2; -6; -20; -8; 24; 10]
12n_555,12n_555,[4; 12; -16; -14; 18; 22; 2; -6; 20; 8; 24; 10]
12n_556,12n_556,[4; 12; 16; 14; 18; -22; 2; 6; 20; 8; -24; -10]
12n_557,12n_557,[4; 12; -16; 14; 20; 2; 8; -24; 22; 10; 18; -6]
12n_558,12n_558,[4; 12; 16; 14; -20; 2; 10; 6; -22; -24; -8; -18]
12n_559,12n_559,[4; 12; -16; 14; 20; 2; 18; 22; -24; 8; 10; -6]
12n_560,12n_560,[4; 12; 16; 14; -20; 2; 18; 22; 24; -8; -10; 6]
12n_561,12n_561,[4; 12; -16; 14; 20; 2; 18; 22; -24; 10; 8; -6]
12n_562,12n_562,[4; 12; 16; -14; -20; 2; -18; 22; 24; -10; -8; 6]
12n_563,12n_563,[4; 12; 16; -14; -20; 2; 18; -22; 24; -10; -8; 6]
12n_564,12n_564,[4; 12; -16; -14; -20; -18; 2; -6; -24; -22; -10; -8]
12n_565,12n_565,[4; 12; 16; 14; -20; -22; 2; 6; -24; -8; -10; -18]
12n_566,12n_566,[4; 12; 16; 14; -20; -22; 2; 6; -24; -10; -8; -18]
12n_567,12n_567,[4; 12; -16; 18; 14; 2; 20; 22; -24; 8; 10; -6]
12n_568,12n_568,[4; 12; -16; 18; 20; 2; 8; 22; -24; 14; 10; -6]
12n_569,12n_569,[4; 12; -16; 18; 20; 2; 10; 22; -24; 8; 14; -6]
12n_570,12n_570,[4; 12; -16; -18; -20; 2; -22; -10; -6; -8; -24; -14]
12n_571,12n_571,[4; 12; -16; -18; -20; 2; 22; -10; -6; -8; 24; 14]
12n_572,12n_572,[4; 12; -16; -18; -20; 2; -22; -10; -8; -6; -24; -14]
12n_573,12n_573,[4; 12; -16; -18; -20; 2; 22; -10; -8; -6; 24; 14]
12n_574,12n_574,[4; 12; -16; -18; -20; 2; -22; -24; -6; -8; -10; -14]
12n_575,12n_575,[4; 12; -16; -18; -20; 2; -22; -24; -6; -10; -8; -14]
12n_576,12n_576,[4; 12; -16; -18; -20; 2; -22; -24; -10; -8; -6; -14]
12n_577,12n_577,[4; 12; -16; -18; -20; 2; 22; 24; -10; -8; -6; 14]
12n_578,12n_578,[4; 12; 16; 18; 20; 2; -22; -24; 10; 8; 6; -14]
12n_579,12n_579,[4; 12; 16; -20; 14; -22; 2; 8; 24; -6; -10; 18]
12n_580,12n_580,[4; 12; -16; 20; 18; 2; 10; 22; -24; 8; 14; -6]
12n_581,12n_581,[4; 12; -16; -20; -18; 2; -22; -24; -10; -8; -6; -14]
12n_582,12n_582,[4; 12; -16; -20; -18; 2; 22; 24; -10; -8; -6; 14]
12n_583,12n_583,[4; 12; 16; 20; 18; 2; -22; -24; 10; 8; 6; -14]
12n_584,12n_584,[4; 12; -16; -22; 14; 2; 18; 20; -24; 10; -8; -6]
12n_585,12n_585,[4; 12; -16; -22; -18; 2; -20; -24; -10; -8; -14; -6]
12n_586,12n_586,[4; 12; 16; 22; 18; 2; -20; 24; 10; 8; -14; 6]
12n_587,12n_587,[4; 12; 16; -22; 18; 2; 24; 20; 10; 6; 14; -8]
12n_588,12n_588,[4; 12; -18; -14; -16; 2; -20; -22; -10; -24; -8; -6]
12n_589,12n_589,[4; 12; 18; -14; 16; 2; 20; -22; 10; 24; -8; 6]
12n_590,12n_590,[4; 12; -18; -14; -20; 2; -8; -22; -24; -10; -6; -16]
12n_591,12n_591,[4; 12; -18; 14; -20; 2; 8; -22; -24; -10; -6; -16]
12n_592,12n_592,[4; 12; 18; -14; 20; 2; -8; 22; 24; 10; 6; 16]
12n_593,12n_593,[4; 12; -18; -14; -20; 2; -8; -24; -22; -10; -6; -16]
12n_594,12n_594,[4; 12; -18; 14; -20; 2; 8; -24; -22; -10; -6; -16]
12n_595,12n_595,[4; 12; 18; -14; 20; 2; -8; 24; 22; 10; 6; 16]
12n_596,12n_596,[4; 12; 18; 14; 20; 2; 24; -22; 6; 10; -16; 8]
12n_597,12n_597,[4; 12; -18; -14; -22; 2; -20; -8; -10; -24; -16; -6]
12n_598,12n_598,[4; 12; -18; -16; 14; 2; 10; -20; -22; -24; -8; -6]
12n_599,12n_599,[4; 12; -18; -16; -20; 2; -8; -22; -24; -10; -14; -6]
12n_600,12n_600,[4; 12; -18; -16; -20; 2; -22; -24; -6; -10; -8; -14]
12n_601,12n_601,[4; 12; -18; -16; -20; 2; 22; 24; -6; -10; -8; 14]
12n_602,12n_602,[4; 12; 18; 16; 20; 2; -22; -24; 6; 10; 8; -14]
12n_603,12n_603,[4; 12; -18; -16; -22; 2; -20; -8; -24; -10; -14; -6]
12n_604,12n_604,[4; 12; -18; -20; -16; 2; -22; -8; -10; -6; -24; -14]
12n_605,12n_605,[4; 12; -18; -20; -16; 2; 22; -8; -10; -6; 24; 14]
12n_606,12n_606,[4; 12; -18; -22; -16; 2; -20; -6; -10; -24; -8; -14]
12n_607,12n_607,[4; 12; -18; -22; -16; 2; -20; -8; -10; -24; -14; -6]
12n_608,12n_608,[4; 12; -18; -22; -16; 2; -20; -10; -8; -24; -14; -6]
12n_609,12n_609,[4; 12; -18; -22; -20; 2; -8; -6; -24; -10; -14; -16]
12n_610,12n_610,[4; 12; -18; -24; -20; 2; -8; -22; -6; -10; -14; -16]
12n_611,12n_611,[4; 12; -18; -24; -20; 2; -8; -22; -6; -10; -16; -14]
12n_612,12n_612,[4; 12; 20; -16; 18; 14; 2; 24; -22; 10; 6; -8]
12n_613,12n_613,[4; 14; 10; 18; 16; -20; 2; 24; 22; -12; 6; 8]
12n_614,12n_614,[4; 14; -10; -18; -16; -20; 24; 2; -22; -12; -6; -8]
12n_615,12n_615,[4; 14; 10; 18; 16; -20; 24; 2; 22; -12; 6; 8]
12n_616,12n_616,[4; 14; -10; -18; -16; -24; -20; 2; -22; -12; -8; -6]
12n_617,12n_617,[4; 14; -10; -18; -16; -24; 20; 2; -22; 12; -8; -6]
12n_618,12n_618,[4; 14; 10; -18; -16; 24; -20; 2; -22; -12; -8; -6]
12n_619,12n_619,[4; 14; 10; -18; 16; 24; 20; 2; -22; 12; -8; 6]
12n_620,12n_620,[4; 14; 10; 18; 16; 24; -20; 2; 22; -12; 8; 6]
12n_621,12n_621,[4; 14; 10; -18; 24; 16; 20; 2; 22; -8; 12; 6]
12n_622,12n_622,[4; 14; 10; 18; 24; 16; -20; 2; 22; 8; -12; 6]
12n_623,12n_623,[4; 14; -10; -18; -24; -20; 2; -8; -22; -12; -6; -16]
12n_624,12n_624,[4; 14; -10; -18; -24; 20; 2; -8; -22; 12; -6; -16]
12n_625,12n_625,[4; 14; 10; 18; 24; -20; 2; 8; 22; -12; 6; 16]
12n_626,12n_626,[4; 14; 10; -18; 24; 22; 20; 2; 12; -8; 16; 6]
12n_627,12n_627,[4; 14; 10; 20; 24; 18; 2; -22; 12; 6; -16; 8]
12n_628,12n_628,[4; 14; -10; -22; -16; -18; -20; 2; -6; -24; -8; -12]
12n_629,12n_629,[4; 14; -10; -22; -16; -18; 20; 2; -6; 24; -8; 12]
12n_630,12n_630,[4; 14; -10; 22; -16; -18; -20; 2; -6; -24; 8; -12]
12n_631,12n_631,[4; 14; -10; 22; -16; 18; 20; 2; -6; 24; 8; 12]
12n_632,12n_632,[4; 14; 10; -22; 16; 18; 20; 2; 6; 24; -8; 12]
12n_633,12n_633,[4; 14; -10; -22; -16; -20; -18; 2; -8; -24; -6; -12]
12n_634,12n_634,[4; 14; -10; -22; -16; -24; -20; 2; -6; -12; -8; -18]
12n_635,12n_635,[4; 14; 10; 22; 24; 16; -20; 2; 6; 8; -12; 18]
12n_636,12n_636,[4; 14; 10; 22; 24; -20; 16; 2; 8; 6; -12; 18]
12n_637,12n_637,[4; 14; 16; -12; -24; -22; -20; 2; -10; -8; -6; -18]
12n_638,12n_638,[4; 14; 16; -18; 24; -20; 2; 12; -22; -10; -6; 8]
12n_639,12n_639,[4; 14; -18; -16; -20; -22; 2; -8; -24; -12; -10; -6]
12n_640,12n_640,[4; 14; -18; 16; -20; -22; 2; 8; -24; -12; -10; -6]
12n_641,12n_641,[4; 14; 18; -16; 20; 22; 2; -8; 24; 12; 10; 6]
12n_642,12n_642,[4; 14; -18; -16; -20; -24; -22; 2; -6; -10; -8; -12]
12n_643,12n_643,[4; 14; -18; -16; -22; -20; 2; -8; -24; -12; -10; -6]
12n_644,12n_644,[4; 14; -18; 16; -22; -20; 2; 8; -24; -12; -10; -6]
12n_645,12n_645,[4; 14; 18; -16; 22; 20; 2; -8; 24; 12; 10; 6]
12n_646,12n_646,[4; 14; -18; -16; -24; -20; 2; -10; -22; -12; -6; -8]
12n_647,12n_647,[4; 14; -18; 16; 24; -20; 2; 10; -22; -12; -6; 8]
12n_648,12n_648,[4; 14; -18; -20; -16; -22; 2; -10; -24; -6; -12; -8]
12n_649,12n_649,[4; 14; -18; -20; -24; -6; 2; -22; -12; -10; -16; -8]
12n_650,12n_650,[4; 14; -18; -20; 24; -6; 2; -22; -12; -10; -16; 8]
12n_651,12n_651,[4; 14; 18; 20; -24; 6; 2; 22; 12; 10; 16; -8]
12n_652,12n_652,[4; 14; 18; 20; 24; 6; 2; -22; 12; 10; -16; 8]
12n_653,12n_653,[4; 14; -18; -22; -16; -20; 2; -10; -24; -12; -6; -8]
12n_654,12n_654,[4; 14; -18; -22; -16; -20; 2; -10; -24; -12; -8; -6]
12n_655,12n_655,[4; 14; -18; -22; 16; -20; 2; 10; -24; -12; -8; -6]
12n_656,12n_656,[4; 14; 18; 22; -16; 20; 2; -10; 24; 12; 8; 6]
12n_657,12n_657,[4; 14; -18; -22; -24; -20; 2; -10; -6; -12; -16; -8]
12n_658,12n_658,[4; 14; -18; -22; -24; -20; 2; -10; -8; -12; -6; -16]
12n_659,12n_659,[4; 14; -18; -24; -16; -20; 2; -22; -6; -12; -10; -8]
12n_660,12n_660,[4; 14; -18; -24; -20; -16; -22; 2; -10; -6; -12; -8]
12n_661,12n_661,[4; 14; -18; -24; -22; -16; 2; -20; -6; -12; -10; -8]
12n_662,12n_662,[4; 14; -18; -24; -22; -20; 2; -10; -6; -12; -16; -8]
12n_663,12n_663,[4; 14; -20; -18; -24; -6; 2; -8; -22; -12; -10; -16]
12n_664,12n_664,[4; 14; -20; -22; -24; -6; 16; 2; -8; -10; -12; -18]
12n_665,12n_665,[6; 8; 10; 16; 14; -20; 4; 2; -22; -24; -12; -18]
12n_666,12n_666,[6; 8; 10; 16; 18; -20; -22; -24; 2; 4; -12; -14]
12n_667,12n_667,[6; 8; 10; 16; 18; -20; -22; -24; 2; 4; -14; -12]
12n_668,12n_668,[6; 8; 10; 16; 18; -22; -24; -20; 2; 4; -14; -12]
12n_669,12n_669,[6; 8; 10; 16; 18; -24; -22; -20; 2; 4; -14; -12]
12n_670,12n_670,[6; 8; 12; 2; -16; 4; -20; -10; -22; -24; -14; -18]
12n_671,12n_671,[6; 8; 12; 2; -16; 4; 20; -10; 22; 24; 14; 18]
12n_672,12n_672,[6; 8; 12; 2; -16; -22; 4; -20; -24; -10; -14; -18]
12n_673,12n_673,[6; 8; 12; 2; -18; 4; -20; -22; -10; -24; -14; -16]
12n_674,12n_674,[6; 8; 12; 2; -18; 4; 20; 22; -10; 24; 14; 16]
12n_675,12n_675,[6; 8; 12; 2; 18; 4; -20; -22; 10; -24; -14; -16]
12n_676,12n_676,[6; 8; 12; 2; -18; 4; -20; -22; -10; -24; -16; -14]
12n_677,12n_677,[6; 8; 12; 2; -18; 4; 20; 22; -10; 24; 16; 14]
12n_678,12n_678,[6; 8; 12; 2; 18; 4; -20; -22; 10; -24; -16; -14]
12n_679,12n_679,[6; 8; 12; 2; -18; 4; -20; -22; -24; -10; -14; -16]
12n_680,12n_680,[6; 8; 12; 2; -18; 4; -20; -22; -24; -10; -16; -14]
12n_681,12n_681,[6; 8; 12; 2; -22; 4; -18; -20; -24; -14; -10; -16]
12n_682,12n_682,[6; 8; 12; 2; -22; 4; 18; 20; 24; 14; -10; 16]
12n_683,12n_683,[6; 8; -12; 16; -18; -20; 22; 24; 2; -10; -4; 14]
12n_684,12n_684,[6; 8; 12; 16; -18; -20; 22; 24; 2; -10; 4; 14]
12n_685,12n_685,[6; 8; 12; 16; -18; -20; 24; 22; 2; -10; 4; 14]
12n_686,12n_686,[6; 8; 12; 16; 18; 20; -24; -22; 2; 10; 4; -14]
12n_687,12n_687,[6; 8; 12; 16; -20; -18; 24; 22; 2; -10; 4; 14]
12n_688,12n_688,[6; 8; 14; 2; -18; -20; 4; -22; -24; -10; -12; -16]
12n_689,12n_689,[6; 8; 14; 2; -18; -20; 4; -22; -24; -12; -10; -16]
12n_690,12n_690,[6; 8; 14; 2; -18; -22; 4; -20; -10; -24; -12; -16]
12n_691,12n_691,[6; 8; 14; 2; -18; -22; 4; -20; -24; -12; -16; -10]
12n_692,12n_692,[6; 8; 14; 2; -20; -16; 4; -22; -10; -24; -12; -18]
12n_693,12n_693,[6; 8; 16; 2; -20; -18; -22; 4; -12; -24; -14; -10]
12n_694,12n_694,[6; 8; 16; 2; -20; 18; -22; 4; 12; -24; -14; -10]
12n_695,12n_695,[6; 8; 16; 2; 20; -18; 22; 4; -12; 24; 14; 10]
12n_696,12n_696,[6; 8; 16; 2; -20; -24; -18; 4; -22; -10; -14; -12]
12n_697,12n_697,[6; 8; 16; 2; -20; -24; -22; 4; -12; -10; -14; -18]
12n_698,12n_698,[6; 8; 16; 20; 18; 4; -22; -24; 10; 2; -12; -14]
12n_699,12n_699,[6; 8; 16; 20; 18; 4; -22; -24; 10; 2; -14; -12]
12n_700,12n_700,[6; 8; 16; 22; 18; 20; 4; -24; 12; 10; 2; -14]
12n_701,12n_701,[6; 8; 16; 22; 20; 18; 4; -24; 12; 10; 2; -14]
12n_702,12n_702,[6; -10; -12; 14; -18; -20; 24; 8; -22; -2; -4; -16]
12n_703,12n_703,[6; 10; 12; -14; 18; 20; -24; -8; -22; 2; 4; -16]
12n_704,12n_704,[6; -10; -12; 14; -20; -18; 24; -22; -2; -4; -16; -8]
12n_705,12n_705,[6; -10; 12; 14; 20; -18; 24; 22; 2; -4; 16; 8]
12n_706,12n_706,[6; 10; -12; 16; -14; 20; -18; -22; 24; -4; 2; -8]
12n_707,12n_707,[6; -10; -12; 16; 18; -20; 22; 24; 8; -2; -4; 14]
12n_708,12n_708,[6; -10; 12; -16; -18; 20; 22; 24; -8; -2; 4; 14]
12n_709,12n_709,[6; 10; 12; -16; -18; 20; 22; 24; -8; 2; 4; 14]
12n_710,12n_710,[6; 10; 12; -16; -18; 20; 24; 22; -8; 2; 4; 14]
12n_711,12n_711,[6; 10; 12; 16; 18; 20; -24; -22; 8; 2; 4; -14]
12n_712,12n_712,[6; -10; -12; 16; -20; -18; 22; 24; -2; -4; -8; 14]
12n_713,12n_713,[6; -10; 12; 16; 20; -18; 22; 24; 2; -4; 8; 14]
12n_714,12n_714,[6; 10; 12; 16; 20; 18; -22; -24; 2; 4; 8; -14]
12n_715,12n_715,[6; -10; 12; 16; 20; -18; 24; 22; 2; -4; 8; 14]
12n_716,12n_716,[6; 10; 12; 16; 20; 18; -24; -22; 2; 4; 8; -14]
12n_717,12n_717,[6; -10; -12; 16; 22; -18; 20; 24; -2; -4; 14; 8]
12n_718,12n_718,[6; -10; 12; 16; 22; -18; 20; 24; 2; -4; 14; 8]
12n_719,12n_719,[6; 10; 12; 16; -22; 18; -20; -24; 2; 4; -14; -8]
12n_720,12n_720,[6; -10; -12; 16; 22; -20; 18; 8; 24; -4; -2; 14]
12n_721,12n_721,[6; 10; 12; -18; 2; 4; -20; -22; -8; -24; -14; -16]
12n_722,12n_722,[6; 10; 12; -18; 2; 4; 20; 22; -8; 24; 14; 16]
12n_723,12n_723,[6; 10; 12; -18; 2; 4; -20; -22; -8; -24; -16; -14]
12n_724,12n_724,[6; 10; 12; -18; 2; 4; 20; 22; -8; 24; 16; 14]
12n_725,12n_725,[6; 10; 12; -18; 2; 4; -20; -22; -24; -8; -14; -16]
12n_726,12n_726,[6; 10; 12; -18; 4; 2; 20; 22; -8; 24; 16; 14]
12n_727,12n_727,[6; 10; 12; -18; -16; 20; 24; 22; -8; 2; 4; 14]
12n_728,12n_728,[6; -10; -12; 18; -22; -16; -20; -4; -2; 24; -14; -8]
12n_729,12n_729,[6; -10; -12; 18; -22; -16; 20; -4; -2; 24; 14; -8]
12n_730,12n_730,[6; -10; 12; 18; -22; 16; -20; 4; -2; 24; -14; -8]
12n_731,12n_731,[6; 10; 12; 18; 22; 16; -20; 4; 2; 24; -14; 8]
12n_732,12n_732,[6; -10; 12; 22; 20; -18; 24; 8; 2; -4; 16; 14]
12n_733,12n_733,[6; -10; -12; 24; -16; -18; -22; -20; -2; -4; -14; 8]
12n_734,12n_734,[6; -10; 12; 24; 20; -18; 8; 22; 2; -4; 14; 16]
12n_735,12n_735,[6; -10; 12; 24; 20; -18; 8; 22; 2; -4; 16; 14]
12n_736,12n_736,[6; 10; 12; 24; 22; 16; -20; 4; 2; 8; -14; 18]
12n_737,12n_737,[6; -10; 12; 24; 22; -18; 20; 8; 2; -4; 14; 16]
12n_738,12n_738,[6; -10; 14; 16; 20; -4; 22; 2; 24; 8; 12; 18]
12n_739,12n_739,[6; 10; 14; 16; -20; 4; -22; 2; 24; -8; -12; 18]
12n_740,12n_740,[6; 10; 14; 16; 20; 4; -22; 2; 24; 8; -12; 18]
12n_741,12n_741,[6; -10; -14; 16; -22; -18; -20; 24; -2; -12; -4; -8]
12n_742,12n_742,[6; 10; 14; 16; 22; -18; -20; 24; 2; -12; 4; 8]
12n_743,12n_743,[6; -10; -14; 16; -22; -20; -18; 24; -2; -12; -4; -8]
12n_744,12n_744,[6; -10; 14; 16; -22; 20; 18; 24; 2; 12; -4; -8]
12n_745,12n_745,[6; -10; 14; 16; 22; -20; -18; 24; 2; -12; -4; 8]
12n_746,12n_746,[6; 10; 14; 16; 22; -20; -18; 24; 2; -12; 4; 8]
12n_747,12n_747,[6; -10; -14; 18; -2; -20; -4; 22; 24; 8; -12; 16]
12n_748,12n_748,[6; 10; -14; 18; 2; -20; -4; -22; -24; 8; -12; -16]
12n_749,12n_749,[6; 10; 14; -18; 2; -20; 4; 22; 24; -8; -12; 16]
12n_750,12n_750,[6; 10; 14; 18; 2; -20; 4; -22; -24; 8; -12; -16]
12n_751,12n_751,[6; 10; 14; 18; 2; -20; 4; 22; 24; 8; -12; 16]
12n_752,12n_752,[6; 10; 14; 18; 2; -20; 4; 24; 22; 8; -12; 16]
12n_753,12n_753,[6; 10; 14; -18; 2; 22; 4; 20; -8; 24; 12; 16]
12n_754,12n_754,[6; 10; 14; 18; 4; -20; 2; 22; 24; -12; 8; 16]
12n_755,12n_755,[6; 10; 14; 18; 4; 20; 2; -22; -24; 12; 8; -16]
12n_756,12n_756,[6; 10; 14; 18; 4; -20; 2; 24; 22; -12; 8; 16]
12n_757,12n_757,[6; -10; 14; 20; -2; 18; 24; 4; 22; 8; 12; 16]
12n_758,12n_758,[6; 10; -14; 20; 2; 18; 24; -4; 22; 8; 12; 16]
12n_759,12n_759,[6; -10; 14; 24; 22; -20; -18; 8; 2; -12; -4; 16]
12n_760,12n_760,[6; 10; 14; 24; 22; -20; -18; 8; 2; -12; 4; 16]
12n_761,12n_761,[6; -10; 16; 12; 20; -2; 22; 4; 24; 14; 8; 18]
12n_762,12n_762,[6; 10; 16; 12; -20; 2; 22; 4; 24; 14; -8; 18]
12n_763,12n_763,[6; -10; 16; 14; 20; -4; 22; 2; 24; 12; 8; 18]
12n_764,12n_764,[6; -10; -16; 14; 22; -2; 20; 24; -4; 8; 12; 18]
12n_765,12n_765,[6; -10; 16; 14; 22; -2; 20; 24; 4; 8; 12; 18]
12n_766,12n_766,[6; 10; -16; 14; 22; 2; 20; 24; -4; 8; 12; 18]
12n_767,12n_767,[6; 10; 16; 18; 20; 4; -22; -24; 2; 8; -12; -14]
12n_768,12n_768,[6; 10; 16; 18; 20; 4; -22; -24; 2; 8; -14; -12]
12n_769,12n_769,[6; -10; 16; -18; -22; -4; -20; -24; 2; -14; -8; -12]
12n_770,12n_770,[6; -10; 16; 18; 22; -4; 20; 24; 2; 14; 8; 12]
12n_771,12n_771,[6; -10; 16; 20; -2; 22; 18; 4; 24; 12; 8; 14]
12n_772,12n_772,[6; 10; 16; -20; 2; 22; 18; 4; 24; 12; -8; 14]
12n_773,12n_773,[6; 10; 16; 20; 18; 4; -22; -24; 2; 8; -12; -14]
12n_774,12n_774,[6; 10; 16; 20; 18; 4; -22; -24; 2; 8; -14; -12]
12n_775,12n_775,[6; -10; 16; 20; 22; -2; 8; 24; 4; 14; 12; 18]
12n_776,12n_776,[6; 10; -16; 20; 22; 2; 8; 24; -4; 14; 12; 18]
12n_777,12n_777,[6; 10; 16; 20; 22; 18; 4; -24; 12; 2; 8; -14]
12n_778,12n_778,[6; 10; 16; -22; 2; 18; 20; 24; 4; 12; -8; 14]
12n_779,12n_779,[6; 10; 16; 22; 2; -20; -18; 24; 4; -12; 8; 14]
12n_780,12n_780,[6; -10; 16; 22; 14; -4; 20; 2; 24; 12; 8; 18]
12n_781,12n_781,[6; 10; 16; 22; 14; 4; 20; 2; -24; 12; 8; -18]
12n_782,12n_782,[6; 10; 16; 22; 18; 4; 20; -24; 2; 12; 8; -14]
12n_783,12n_783,[6; -10; 16; -22; -20; -2; -8; 4; 24; -14; -12; 18]
12n_784,12n_784,[6; -10; 16; 22; 20; -2; 8; 4; 24; 14; 12; 18]
12n_785,12n_785,[6; 10; 16; 22; 20; 18; 4; -24; 12; 2; 8; -14]
12n_786,12n_786,[6; -10; -16; 24; -20; -18; -4; -22; -12; -2; -14; 8]
12n_787,12n_787,[6; -10; -18; 14; -2; -20; 8; 22; 24; -4; -12; 16]
12n_788,12n_788,[6; -10; -18; 14; -2; -20; 8; 24; 22; -4; -12; 16]
12n_789,12n_789,[6; -10; 18; 14; -2; 22; 8; 20; 4; 24; 12; 16]
12n_790,12n_790,[6; 10; 18; -14; 2; 22; -8; 20; 4; 24; 12; 16]
12n_791,12n_791,[6; 10; 18; 14; 2; -22; 8; 20; 4; 24; -12; 16]
12n_792,12n_792,[6; -10; -18; 16; -2; -20; -22; 8; 24; -4; -12; -14]
12n_793,12n_793,[6; 10; 18; -16; 2; 20; 22; -8; 24; 4; 12; 14]
12n_794,12n_794,[6; -10; -18; 16; -2; -20; -22; 8; 24; -4; -14; -12]
12n_795,12n_795,[6; 10; 18; -16; 2; 20; 22; -8; 24; 4; 14; 12]
12n_796,12n_796,[6; -10; 18; 16; 20; -4; 22; 8; 24; 2; 12; 14]
12n_797,12n_797,[6; -10; 18; 16; 20; -4; 22; 8; 24; 2; 14; 12]
12n_798,12n_798,[6; -10; 18; -16; -22; 20; 4; -8; 24; 12; -2; -14]
12n_799,12n_799,[6; -10; 18; 20; 14; -4; 22; 8; 24; 2; 16; 12]
12n_800,12n_800,[6; 10; 18; 20; 14; 4; -22; 8; 24; 2; 16; -12]
