Name,DT Name,PD Notation
12a_890,12a_890,[[1;7;2;6];[3;10;4;11];[5;13;6;12];[7;1;8;24];[9;16;10;17];[11;19;12;18];[13;22;14;23];[15;20;16;21];[17;3;18;2];[19;4;20;5];[21;14;22;15];[23;9;24;8]]
12a_891,12a_891,[[1;7;2;6];[3;10;4;11];[5;13;6;12];[7;1;8;24];[9;20;10;21];[11;19;12;18];[13;9;14;8];[15;23;16;22];[17;3;18;2];[19;4;20;5];[21;15;22;14];[23;17;24;16]]
12a_892,12a_892,[[1;7;2;6];[3;10;4;11];[5;13;6;12];[7;1;8;24];[9;20;10;21];[11;19;12;18];[13;9;14;8];[15;23;16;22];[17;3;18;2];[19;4;20;5];[21;17;22;16];[23;15;24;14]]
12a_893,12a_893,[[1;7;2;6];[3;10;4;11];[5;13;6;12];[7;1;8;24];[9;22;10;23];[11;16;12;17];[13;21;14;20];[15;5;16;4];[17;2;18;3];[19;8;20;9];[21;15;22;14];[23;18;24;19]]
12a_894,12a_894,[[1;7;2;6];[3;10;4;11];[5;13;6;12];[7;1;8;24];[9;22;10;23];[11;19;12;18];[13;20;14;21];[15;9;16;8];[17;3;18;2];[19;4;20;5];[21;14;22;15];[23;17;24;16]]
12a_895,12a_895,[[1;7;2;6];[3;10;4;11];[5;14;6;15];[7;17;8;16];[9;21;10;20];[11;4;12;5];[13;23;14;22];[15;2;16;3];[17;1;18;24];[19;9;20;8];[21;13;22;12];[23;19;24;18]]
12a_896,12a_896,[[1;7;2;6];[3;10;4;11];[5;15;6;14];[7;16;8;17];[9;22;10;23];[11;19;12;18];[13;21;14;20];[15;24;16;1];[17;3;18;2];[19;13;20;12];[21;4;22;5];[23;8;24;9]]
12a_897,12a_897,[[1;7;2;6];[3;10;4;11];[5;15;6;14];[7;16;8;17];[9;22;10;23];[11;21;12;20];[13;19;14;18];[15;24;16;1];[17;3;18;2];[19;13;20;12];[21;4;22;5];[23;8;24;9]]
12a_898,12a_898,[[1;7;2;6];[3;11;4;10];[5;15;6;14];[7;18;8;19];[9;3;10;2];[11;20;12;21];[13;5;14;4];[15;22;16;23];[17;24;18;1];[19;8;20;9];[21;12;22;13];[23;16;24;17]]
12a_899,12a_899,[[1;7;2;6];[3;11;4;10];[5;15;6;14];[7;18;8;19];[9;3;10;2];[11;20;12;21];[13;5;14;4];[15;24;16;1];[17;22;18;23];[19;8;20;9];[21;12;22;13];[23;16;24;17]]
12a_900,12a_900,[[1;7;2;6];[3;11;4;10];[5;15;6;14];[7;19;8;18];[9;3;10;2];[11;23;12;22];[13;5;14;4];[15;21;16;20];[17;9;18;8];[19;1;20;24];[21;13;22;12];[23;17;24;16]]
12a_901,12a_901,[[1;7;2;6];[3;11;4;10];[5;15;6;14];[7;18;8;19];[9;5;10;4];[11;20;12;21];[13;3;14;2];[15;22;16;23];[17;24;18;1];[19;12;20;13];[21;8;22;9];[23;16;24;17]]
12a_902,12a_902,[[1;7;2;6];[3;11;4;10];[5;15;6;14];[7;18;8;19];[9;5;10;4];[11;20;12;21];[13;3;14;2];[15;24;16;1];[17;22;18;23];[19;12;20;13];[21;8;22;9];[23;16;24;17]]
12a_903,12a_903,[[1;7;2;6];[3;11;4;10];[5;14;6;15];[7;21;8;20];[9;3;10;2];[11;19;12;18];[13;1;14;24];[15;4;16;5];[17;23;18;22];[19;9;20;8];[21;13;22;12];[23;17;24;16]]
12a_904,12a_904,[[1;7;2;6];[3;10;4;11];[5;15;6;14];[7;1;8;24];[9;16;10;17];[11;19;12;18];[13;21;14;20];[15;22;16;23];[17;3;18;2];[19;13;20;12];[21;4;22;5];[23;9;24;8]]
12a_905,12a_905,[[1;7;2;6];[3;10;4;11];[5;15;6;14];[7;1;8;24];[9;16;10;17];[11;21;12;20];[13;19;14;18];[15;22;16;23];[17;3;18;2];[19;13;20;12];[21;4;22;5];[23;9;24;8]]
12a_906,12a_906,[[1;7;2;6];[3;10;4;11];[5;14;6;15];[7;1;8;24];[9;19;10;18];[11;4;12;5];[13;21;14;20];[15;2;16;3];[17;22;18;23];[19;13;20;12];[21;9;22;8];[23;16;24;17]]
12a_907,12a_907,[[1;7;2;6];[3;10;4;11];[5;15;6;14];[7;1;8;24];[9;22;10;23];[11;19;12;18];[13;21;14;20];[15;9;16;8];[17;3;18;2];[19;13;20;12];[21;4;22;5];[23;17;24;16]]
12a_908,12a_908,[[1;7;2;6];[3;10;4;11];[5;15;6;14];[7;1;8;24];[9;22;10;23];[11;21;12;20];[13;19;14;18];[15;9;16;8];[17;3;18;2];[19;13;20;12];[21;4;22;5];[23;17;24;16]]
12a_909,12a_909,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;3;8;2];[9;18;10;19];[11;21;12;20];[13;23;14;22];[15;1;16;24];[17;8;18;9];[19;4;20;5];[21;13;22;12];[23;15;24;14]]
12a_910,12a_910,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;3;8;2];[9;18;10;19];[11;21;12;20];[13;23;14;22];[15;1;16;24];[17;8;18;9];[19;4;20;5];[21;15;22;14];[23;13;24;12]]
12a_911,12a_911,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;3;8;2];[9;18;10;19];[11;23;12;22];[13;1;14;24];[15;21;16;20];[17;8;18;9];[19;4;20;5];[21;15;22;14];[23;13;24;12]]
12a_912,12a_912,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;3;8;2];[9;18;10;19];[11;1;12;24];[13;23;14;22];[15;21;16;20];[17;8;18;9];[19;4;20;5];[21;15;22;14];[23;13;24;12]]
12a_913,12a_913,[[1;7;2;6];[3;10;4;11];[5;17;6;16];[7;13;8;12];[9;20;10;21];[11;2;12;3];[13;23;14;22];[15;5;16;4];[17;24;18;1];[19;15;20;14];[21;8;22;9];[23;18;24;19]]
12a_914,12a_914,[[1;7;2;6];[3;10;4;11];[5;17;6;16];[7;14;8;15];[9;20;10;21];[11;4;12;5];[13;22;14;23];[15;3;16;2];[17;24;18;1];[19;12;20;13];[21;8;22;9];[23;18;24;19]]
12a_915,12a_915,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;15;8;14];[9;23;10;22];[11;2;12;3];[13;21;14;20];[15;1;16;24];[17;4;18;5];[19;9;20;8];[21;13;22;12];[23;19;24;18]]
12a_916,12a_916,[[1;7;2;6];[3;11;4;10];[5;17;6;16];[7;18;8;19];[9;3;10;2];[11;20;12;21];[13;22;14;23];[15;5;16;4];[17;24;18;1];[19;8;20;9];[21;12;22;13];[23;14;24;15]]
12a_917,12a_917,[[1;7;2;6];[3;11;4;10];[5;17;6;16];[7;18;8;19];[9;3;10;2];[11;20;12;21];[13;22;14;23];[15;5;16;4];[17;24;18;1];[19;8;20;9];[21;14;22;15];[23;12;24;13]]
12a_918,12a_918,[[1;7;2;6];[3;11;4;10];[5;17;6;16];[7;18;8;19];[9;5;10;4];[11;20;12;21];[13;22;14;23];[15;3;16;2];[17;24;18;1];[19;14;20;15];[21;12;22;13];[23;8;24;9]]
12a_919,12a_919,[[1;7;2;6];[3;11;4;10];[5;17;6;16];[7;18;8;19];[9;5;10;4];[11;22;12;23];[13;20;14;21];[15;3;16;2];[17;24;18;1];[19;14;20;15];[21;12;22;13];[23;8;24;9]]
12a_920,12a_920,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;19;8;18];[9;21;10;20];[11;4;12;5];[13;23;14;22];[15;1;16;24];[17;2;18;3];[19;9;20;8];[21;13;22;12];[23;15;24;14]]
12a_921,12a_921,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;19;8;18];[9;21;10;20];[11;4;12;5];[13;23;14;22];[15;1;16;24];[17;2;18;3];[19;9;20;8];[21;15;22;14];[23;13;24;12]]
12a_922,12a_922,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;19;8;18];[9;23;10;22];[11;4;12;5];[13;21;14;20];[15;1;16;24];[17;2;18;3];[19;15;20;14];[21;9;22;8];[23;13;24;12]]
12a_923,12a_923,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;21;8;20];[9;3;10;2];[11;19;12;18];[13;23;14;22];[15;1;16;24];[17;4;18;5];[19;9;20;8];[21;13;22;12];[23;15;24;14]]
12a_924,12a_924,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;21;8;20];[9;3;10;2];[11;19;12;18];[13;23;14;22];[15;1;16;24];[17;4;18;5];[19;9;20;8];[21;15;22;14];[23;13;24;12]]
12a_925,12a_925,[[1;7;2;6];[3;11;4;10];[5;17;6;16];[7;20;8;21];[9;3;10;2];[11;22;12;23];[13;18;14;19];[15;5;16;4];[17;24;18;1];[19;12;20;13];[21;8;22;9];[23;14;24;15]]
12a_926,12a_926,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;21;8;20];[9;19;10;18];[11;4;12;5];[13;23;14;22];[15;1;16;24];[17;2;18;3];[19;9;20;8];[21;13;22;12];[23;15;24;14]]
12a_927,12a_927,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;21;8;20];[9;19;10;18];[11;4;12;5];[13;23;14;22];[15;1;16;24];[17;2;18;3];[19;9;20;8];[21;15;22;14];[23;13;24;12]]
12a_928,12a_928,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;20;8;21];[9;23;10;22];[11;2;12;3];[13;8;14;9];[15;1;16;24];[17;4;18;5];[19;14;20;15];[21;13;22;12];[23;19;24;18]]
12a_929,12a_929,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;21;8;20];[9;23;10;22];[11;18;12;19];[13;4;14;5];[15;1;16;24];[17;12;18;13];[19;2;20;3];[21;9;22;8];[23;15;24;14]]
12a_930,12a_930,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;23;8;22];[9;3;10;2];[11;19;12;18];[13;21;14;20];[15;1;16;24];[17;4;18;5];[19;13;20;12];[21;9;22;8];[23;15;24;14]]
12a_931,12a_931,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;23;8;22];[9;3;10;2];[11;21;12;20];[13;19;14;18];[15;1;16;24];[17;4;18;5];[19;13;20;12];[21;9;22;8];[23;15;24;14]]
12a_932,12a_932,[[1;7;2;6];[3;10;4;11];[5;17;6;16];[7;23;8;22];[9;15;10;14];[11;2;12;3];[13;20;14;21];[15;5;16;4];[17;24;18;1];[19;9;20;8];[21;12;22;13];[23;18;24;19]]
12a_933,12a_933,[[1;7;2;6];[3;10;4;11];[5;17;6;16];[7;23;8;22];[9;14;10;15];[11;4;12;5];[13;20;14;21];[15;3;16;2];[17;24;18;1];[19;12;20;13];[21;9;22;8];[23;18;24;19]]
12a_934,12a_934,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;23;8;22];[9;19;10;18];[11;4;12;5];[13;21;14;20];[15;1;16;24];[17;2;18;3];[19;13;20;12];[21;9;22;8];[23;15;24;14]]
12a_935,12a_935,[[1;7;2;6];[3;10;4;11];[5;17;6;16];[7;23;8;22];[9;20;10;21];[11;2;12;3];[13;8;14;9];[15;5;16;4];[17;24;18;1];[19;15;20;14];[21;12;22;13];[23;18;24;19]]
12a_936,12a_936,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;23;8;22];[9;21;10;20];[11;18;12;19];[13;4;14;5];[15;1;16;24];[17;12;18;13];[19;2;20;3];[21;9;22;8];[23;15;24;14]]
12a_937,12a_937,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;1;8;24];[9;3;10;2];[11;19;12;18];[13;21;14;20];[15;23;16;22];[17;4;18;5];[19;13;20;12];[21;15;22;14];[23;9;24;8]]
12a_938,12a_938,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;1;8;24];[9;3;10;2];[11;19;12;18];[13;21;14;20];[15;23;16;22];[17;4;18;5];[19;15;20;14];[21;13;22;12];[23;9;24;8]]
12a_939,12a_939,[[1;7;2;6];[3;11;4;10];[5;17;6;16];[7;1;8;24];[9;5;10;4];[11;22;12;23];[13;20;14;21];[15;3;16;2];[17;9;18;8];[19;14;20;15];[21;12;22;13];[23;19;24;18]]
12a_940,12a_940,[[1;7;2;6];[3;11;4;10];[5;16;6;17];[7;1;8;24];[9;5;10;4];[11;23;12;22];[13;21;14;20];[15;8;16;9];[17;2;18;3];[19;15;20;14];[21;13;22;12];[23;18;24;19]]
12a_941,12a_941,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;1;8;24];[9;19;10;18];[11;4;12;5];[13;21;14;20];[15;23;16;22];[17;2;18;3];[19;13;20;12];[21;15;22;14];[23;9;24;8]]
12a_942,12a_942,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;1;8;24];[9;19;10;18];[11;4;12;5];[13;21;14;20];[15;23;16;22];[17;2;18;3];[19;15;20;14];[21;13;22;12];[23;9;24;8]]
12a_943,12a_943,[[1;7;2;6];[3;10;4;11];[5;16;6;17];[7;1;8;24];[9;21;10;20];[11;18;12;19];[13;4;14;5];[15;23;16;22];[17;12;18;13];[19;2;20;3];[21;15;22;14];[23;9;24;8]]
12a_944,12a_944,[[1;7;2;6];[3;11;4;10];[5;19;6;18];[7;3;8;2];[9;17;10;16];[11;20;12;21];[13;22;14;23];[15;5;16;4];[17;9;18;8];[19;24;20;1];[21;12;22;13];[23;14;24;15]]
12a_945,12a_945,[[1;7;2;6];[3;11;4;10];[5;19;6;18];[7;3;8;2];[9;17;10;16];[11;20;12;21];[13;22;14;23];[15;5;16;4];[17;9;18;8];[19;24;20;1];[21;14;22;15];[23;12;24;13]]
12a_946,12a_946,[[1;7;2;6];[3;11;4;10];[5;18;6;19];[7;15;8;14];[9;3;10;2];[11;21;12;20];[13;9;14;8];[15;23;16;22];[17;1;18;24];[19;4;20;5];[21;13;22;12];[23;17;24;16]]
12a_947,12a_947,[[1;7;2;6];[3;11;4;10];[5;18;6;19];[7;15;8;14];[9;3;10;2];[11;21;12;20];[13;9;14;8];[15;1;16;24];[17;23;18;22];[19;4;20;5];[21;13;22;12];[23;17;24;16]]
12a_948,12a_948,[[1;7;2;6];[3;11;4;10];[5;19;6;18];[7;15;8;14];[9;3;10;2];[11;22;12;23];[13;9;14;8];[15;20;16;21];[17;5;18;4];[19;24;20;1];[21;12;22;13];[23;16;24;17]]
12a_949,12a_949,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;15;8;14];[9;21;10;20];[11;4;12;5];[13;9;14;8];[15;23;16;22];[17;1;18;24];[19;2;20;3];[21;13;22;12];[23;17;24;16]]
12a_950,12a_950,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;15;8;14];[9;21;10;20];[11;4;12;5];[13;9;14;8];[15;1;16;24];[17;23;18;22];[19;2;20;3];[21;13;22;12];[23;17;24;16]]
12a_951,12a_951,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;14;8;15];[9;20;10;21];[11;4;12;5];[13;24;14;1];[15;23;16;22];[17;3;18;2];[19;12;20;13];[21;17;22;16];[23;8;24;9]]
12a_952,12a_952,[[1;7;2;6];[3;11;4;10];[5;18;6;19];[7;17;8;16];[9;3;10;2];[11;21;12;20];[13;23;14;22];[15;9;16;8];[17;1;18;24];[19;4;20;5];[21;13;22;12];[23;15;24;14]]
12a_953,12a_953,[[1;7;2;6];[3;11;4;10];[5;18;6;19];[7;17;8;16];[9;3;10;2];[11;21;12;20];[13;23;14;22];[15;9;16;8];[17;1;18;24];[19;4;20;5];[21;15;22;14];[23;13;24;12]]
12a_954,12a_954,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;17;8;16];[9;21;10;20];[11;4;12;5];[13;23;14;22];[15;9;16;8];[17;1;18;24];[19;2;20;3];[21;13;22;12];[23;15;24;14]]
12a_955,12a_955,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;17;8;16];[9;21;10;20];[11;4;12;5];[13;23;14;22];[15;9;16;8];[17;1;18;24];[19;2;20;3];[21;15;22;14];[23;13;24;12]]
12a_956,12a_956,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;16;8;17];[9;20;10;21];[11;4;12;5];[13;22;14;23];[15;24;16;1];[17;3;18;2];[19;12;20;13];[21;8;22;9];[23;14;24;15]]
12a_957,12a_957,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;16;8;17];[9;20;10;21];[11;4;12;5];[13;24;14;1];[15;22;16;23];[17;3;18;2];[19;12;20;13];[21;8;22;9];[23;14;24;15]]
12a_958,12a_958,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;16;8;17];[9;22;10;23];[11;4;12;5];[13;20;14;21];[15;24;16;1];[17;3;18;2];[19;12;20;13];[21;14;22;15];[23;8;24;9]]
12a_959,12a_959,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;16;8;17];[9;22;10;23];[11;4;12;5];[13;20;14;21];[15;24;16;1];[17;3;18;2];[19;14;20;15];[21;12;22;13];[23;8;24;9]]
12a_960,12a_960,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;17;8;16];[9;23;10;22];[11;20;12;21];[13;4;14;5];[15;9;16;8];[17;1;18;24];[19;12;20;13];[21;2;22;3];[23;15;24;14]]
12a_961,12a_961,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;21;8;20];[9;14;10;15];[11;4;12;5];[13;23;14;22];[15;8;16;9];[17;1;18;24];[19;2;20;3];[21;17;22;16];[23;13;24;12]]
12a_962,12a_962,[[1;7;2;6];[3;11;4;10];[5;19;6;18];[7;23;8;22];[9;3;10;2];[11;16;12;17];[13;24;14;1];[15;20;16;21];[17;5;18;4];[19;12;20;13];[21;9;22;8];[23;14;24;15]]
12a_963,12a_963,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;23;8;22];[9;14;10;15];[11;20;12;21];[13;4;14;5];[15;8;16;9];[17;1;18;24];[19;12;20;13];[21;2;22;3];[23;17;24;16]]
12a_964,12a_964,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;23;8;22];[9;16;10;17];[11;4;12;5];[13;24;14;1];[15;20;16;21];[17;3;18;2];[19;12;20;13];[21;9;22;8];[23;14;24;15]]
12a_965,12a_965,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;23;8;22];[9;20;10;21];[11;4;12;5];[13;24;14;1];[15;9;16;8];[17;3;18;2];[19;12;20;13];[21;17;22;16];[23;14;24;15]]
12a_966,12a_966,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;1;8;24];[9;14;10;15];[11;4;12;5];[13;20;14;21];[15;23;16;22];[17;3;18;2];[19;12;20;13];[21;9;22;8];[23;17;24;16]]
12a_967,12a_967,[[1;7;2;6];[3;10;4;11];[5;18;6;19];[7;1;8;24];[9;14;10;15];[11;20;12;21];[13;4;14;5];[15;22;16;23];[17;8;18;9];[19;12;20;13];[21;2;22;3];[23;16;24;17]]
12a_968,12a_968,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;1;8;24];[9;17;10;16];[11;2;12;3];[13;20;14;21];[15;22;16;23];[17;5;18;4];[19;9;20;8];[21;14;22;15];[23;12;24;13]]
12a_969,12a_969,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;1;8;24];[9;17;10;16];[11;2;12;3];[13;22;14;23];[15;20;16;21];[17;5;18;4];[19;9;20;8];[21;14;22;15];[23;12;24;13]]
12a_970,12a_970,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;1;8;24];[9;16;10;17];[11;4;12;5];[13;20;14;21];[15;22;16;23];[17;3;18;2];[19;12;20;13];[21;14;22;15];[23;9;24;8]]
12a_971,12a_971,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;1;8;24];[9;16;10;17];[11;4;12;5];[13;20;14;21];[15;22;16;23];[17;3;18;2];[19;14;20;15];[21;12;22;13];[23;9;24;8]]
12a_972,12a_972,[[1;7;2;6];[3;10;4;11];[5;19;6;18];[7;1;8;24];[9;22;10;23];[11;4;12;5];[13;20;14;21];[15;9;16;8];[17;3;18;2];[19;12;20;13];[21;14;22;15];[23;17;24;16]]
12a_973,12a_973,[[1;7;2;6];[3;11;4;10];[5;21;6;20];[7;13;8;12];[9;5;10;4];[11;19;12;18];[13;23;14;22];[15;1;16;24];[17;9;18;8];[19;3;20;2];[21;17;22;16];[23;15;24;14]]
12a_974,12a_974,[[1;7;2;6];[3;11;4;10];[5;21;6;20];[7;13;8;12];[9;5;10;4];[11;19;12;18];[13;1;14;24];[15;23;16;22];[17;9;18;8];[19;3;20;2];[21;17;22;16];[23;15;24;14]]
12a_975,12a_975,[[1;7;2;6];[3;10;4;11];[5;20;6;21];[7;13;8;12];[9;16;10;17];[11;2;12;3];[13;19;14;18];[15;22;16;23];[17;8;18;9];[19;1;20;24];[21;4;22;5];[23;14;24;15]]
12a_976,12a_976,[[1;7;2;6];[3;10;4;11];[5;20;6;21];[7;13;8;12];[9;16;10;17];[11;2;12;3];[13;1;14;24];[15;22;16;23];[17;8;18;9];[19;14;20;15];[21;4;22;5];[23;18;24;19]]
12a_977,12a_977,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;13;8;12];[9;19;10;18];[11;2;12;3];[13;23;14;22];[15;1;16;24];[17;9;18;8];[19;5;20;4];[21;17;22;16];[23;15;24;14]]
12a_978,12a_978,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;13;8;12];[9;19;10;18];[11;2;12;3];[13;1;14;24];[15;23;16;22];[17;9;18;8];[19;5;20;4];[21;17;22;16];[23;15;24;14]]
12a_979,12a_979,[[1;7;2;6];[3;11;4;10];[5;21;6;20];[7;14;8;15];[9;3;10;2];[11;18;12;19];[13;24;14;1];[15;8;16;9];[17;22;18;23];[19;5;20;4];[21;12;22;13];[23;16;24;17]]
12a_980,12a_980,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;14;8;15];[9;18;10;19];[11;4;12;5];[13;24;14;1];[15;8;16;9];[17;22;18;23];[19;3;20;2];[21;12;22;13];[23;16;24;17]]
12a_981,12a_981,[[1;7;2;6];[3;11;4;10];[5;21;6;20];[7;16;8;17];[9;3;10;2];[11;18;12;19];[13;22;14;23];[15;24;16;1];[17;8;18;9];[19;5;20;4];[21;12;22;13];[23;14;24;15]]
12a_982,12a_982,[[1;7;2;6];[3;11;4;10];[5;21;6;20];[7;16;8;17];[9;3;10;2];[11;18;12;19];[13;22;14;23];[15;24;16;1];[17;8;18;9];[19;5;20;4];[21;14;22;15];[23;12;24;13]]
12a_983,12a_983,[[1;7;2;6];[3;11;4;10];[5;20;6;21];[7;17;8;16];[9;3;10;2];[11;23;12;22];[13;19;14;18];[15;9;16;8];[17;1;18;24];[19;13;20;12];[21;4;22;5];[23;15;24;14]]
12a_984,12a_984,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;16;8;17];[9;18;10;19];[11;4;12;5];[13;22;14;23];[15;24;16;1];[17;8;18;9];[19;3;20;2];[21;12;22;13];[23;14;24;15]]
12a_985,12a_985,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;16;8;17];[9;18;10;19];[11;4;12;5];[13;22;14;23];[15;24;16;1];[17;8;18;9];[19;3;20;2];[21;14;22;15];[23;12;24;13]]
12a_986,12a_986,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;16;8;17];[9;22;10;23];[11;19;12;18];[13;4;14;5];[15;24;16;1];[17;3;18;2];[19;13;20;12];[21;14;22;15];[23;8;24;9]]
12a_987,12a_987,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;18;8;19];[9;14;10;15];[11;4;12;5];[13;22;14;23];[15;8;16;9];[17;24;18;1];[19;3;20;2];[21;12;22;13];[23;16;24;17]]
12a_988,12a_988,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;18;8;19];[9;16;10;17];[11;4;12;5];[13;22;14;23];[15;24;16;1];[17;8;18;9];[19;3;20;2];[21;12;22;13];[23;14;24;15]]
12a_989,12a_989,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;18;8;19];[9;16;10;17];[11;4;12;5];[13;22;14;23];[15;24;16;1];[17;8;18;9];[19;3;20;2];[21;14;22;15];[23;12;24;13]]
12a_990,12a_990,[[1;7;2;6];[3;10;4;11];[5;20;6;21];[7;23;8;22];[9;14;10;15];[11;4;12;5];[13;19;14;18];[15;8;16;9];[17;1;18;24];[19;13;20;12];[21;2;22;3];[23;17;24;16]]
12a_991,12a_991,[[1;7;2;6];[3;10;4;11];[5;20;6;21];[7;1;8;24];[9;14;10;15];[11;4;12;5];[13;19;14;18];[15;22;16;23];[17;8;18;9];[19;13;20;12];[21;2;22;3];[23;16;24;17]]
12a_992,12a_992,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;1;8;24];[9;17;10;16];[11;18;12;19];[13;2;14;3];[15;22;16;23];[17;5;18;4];[19;12;20;13];[21;9;22;8];[23;14;24;15]]
12a_993,12a_993,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;1;8;24];[9;16;10;17];[11;19;12;18];[13;4;14;5];[15;22;16;23];[17;3;18;2];[19;13;20;12];[21;14;22;15];[23;9;24;8]]
12a_994,12a_994,[[1;7;2;6];[3;10;4;11];[5;21;6;20];[7;1;8;24];[9;22;10;23];[11;19;12;18];[13;4;14;5];[15;9;16;8];[17;3;18;2];[19;13;20;12];[21;14;22;15];[23;17;24;16]]
12a_995,12a_995,[[1;7;2;6];[3;11;4;10];[5;23;6;22];[7;15;8;14];[9;5;10;4];[11;19;12;18];[13;21;14;20];[15;1;16;24];[17;9;18;8];[19;13;20;12];[21;3;22;2];[23;17;24;16]]
12a_996,12a_996,[[1;7;2;6];[3;11;4;10];[5;23;6;22];[7;15;8;14];[9;5;10;4];[11;21;12;20];[13;19;14;18];[15;1;16;24];[17;9;18;8];[19;13;20;12];[21;3;22;2];[23;17;24;16]]
12a_997,12a_997,[[1;7;2;6];[3;10;4;11];[5;23;6;22];[7;15;8;14];[9;17;10;16];[11;20;12;21];[13;2;14;3];[15;9;16;8];[17;1;18;24];[19;5;20;4];[21;12;22;13];[23;19;24;18]]
12a_998,12a_998,[[1;7;2;6];[3;10;4;11];[5;23;6;22];[7;15;8;14];[9;19;10;18];[11;20;12;21];[13;2;14;3];[15;1;16;24];[17;9;18;8];[19;5;20;4];[21;12;22;13];[23;17;24;16]]
12a_999,12a_999,[[1;7;2;6];[3;11;4;10];[5;23;6;22];[7;16;8;17];[9;3;10;2];[11;18;12;19];[13;20;14;21];[15;24;16;1];[17;8;18;9];[19;12;20;13];[21;5;22;4];[23;14;24;15]]
12a_1000,12a_1000,[[1;7;2;6];[3;11;4;10];[5;23;6;22];[7;16;8;17];[9;3;10;2];[11;20;12;21];[13;18;14;19];[15;24;16;1];[17;8;18;9];[19;12;20;13];[21;5;22;4];[23;14;24;15]]
12a_1001,12a_1001,[[1;7;2;6];[3;10;4;11];[5;23;6;22];[7;17;8;16];[9;15;10;14];[11;20;12;21];[13;2;14;3];[15;9;16;8];[17;1;18;24];[19;5;20;4];[21;12;22;13];[23;19;24;18]]
12a_1002,12a_1002,[[1;7;2;6];[3;10;4;11];[5;23;6;22];[7;16;8;17];[9;18;10;19];[11;21;12;20];[13;4;14;5];[15;24;16;1];[17;8;18;9];[19;3;20;2];[21;13;22;12];[23;14;24;15]]
12a_1003,12a_1003,[[1;7;2;6];[3;10;4;11];[5;23;6;22];[7;16;8;17];[9;20;10;21];[11;4;12;5];[13;18;14;19];[15;24;16;1];[17;8;18;9];[19;12;20;13];[21;3;22;2];[23;14;24;15]]
12a_1004,12a_1004,[[1;7;2;6];[3;11;4;10];[5;23;6;22];[7;19;8;18];[9;3;10;2];[11;17;12;16];[13;1;14;24];[15;21;16;20];[17;9;18;8];[19;13;20;12];[21;5;22;4];[23;15;24;14]]
